,tweet_id,tweet_posted_on,tweets,cleaned_tweets,user_location,polarity,user_location_cleaned
98,1419445156441464832,2021-07-25 23:51:11+00:00,"RT @dnaRtests: Quick and hassle free migration from HDD to Samsung EVO 860 SSD on aging desktop
Price:$65.90 
Deal of the Day:$53.99
#100da…",quick hassle free migration from samsung aging desktop price deal,Prague,0,None
99,1419445133838327809,2021-07-25 23:51:06+00:00,In case you missed this one! Why Now is a Great Time to Be a #Writer - via @pensignal  #GetPaidToWrite #RemoteWork #FreelanceWriting https://t.co/YEr8BE2oxH,case missed this great time,Ohio,0,US
100,1419445110853488643,2021-07-25 23:51:01+00:00,"Quick and hassle free migration from HDD to Samsung EVO 860 SSD on aging desktop
Price:$65.90 
Deal of the Day:$53.99
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUniverse #SwiftLang #remotework #ReactNative #Kotlin
https://t.co/nUy8BuhUjs",quick hassle free migration from samsung aging desktop price deal daysofcode,🇺🇸 M.4.G.4.🇺🇸  IFB4P 🦅 🏈,0,None
101,1419444514675113988,2021-07-25 23:48:38+00:00,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",useful website remote tech job that programming,God’s promise land ,1,None
102,1419443989443448834,2021-07-25 23:46:33+00:00,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",useful website remote tech job that programming,"Charlotte, NC",1,US
103,1419443606633472006,2021-07-25 23:45:02+00:00,"Did your latest project get funded, or are you just trying to keep things going?
Schedule your #strategy call, and #BeBetterWithQuaversal.
https://t.co/Ump9EoncYz
#Cisco #Meraki #IntelligentOffice #Network #RemoteWork #Cybersecurity #Assessment #CTO #CIO #Automation #techdebt",your latest project funded just trying keep thing going schedule your call,"Charlotte, NC",0,US
104,1419443501469683716,2021-07-25 23:44:37+00:00,"RT @globaliqx: Remote workers' energy bills are rising. Should employers reimburse them? 

https://t.co/cy0XKJmqwG

 #employeewellbeing #Em…",remote worker energy bill rising should employer reimburse them,United States of America,0,US
105,1419442587975438344,2021-07-25 23:40:59+00:00,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",useful website remote tech job that programming,"Washington, DC",1,US
106,1419442427786579975,2021-07-25 23:40:21+00:00,"👍 Featured opportunity:

💼 Technical co founder/ CTO at
🏛️ Inflow Music @inflow_music 
🌍 Remote

Apply now,
    or share with your friends! 👇

#CryptoJobs #TechJobs #HiringNow #RemoteJobs #RemoteWork
https://t.co/PircGnhXB8",featured opportunity technical founder inflow music remote apply share with your friend,Turn 🔔 Notifications ON ,1,None
107,1419442394743853059,2021-07-25 23:40:13+00:00,"When Americans Dreamed of Kitchen Computers
#cooking #computers #honeywell #kitchen #women #remotework
via https://t.co/oCCWI2eSiC
☛ https://t.co/WYMft7xWad https://t.co/FsKAp0Ea9y",when american dreamed kitchen computer,"Chicago, IL",1,US
108,1419442366516277248,2021-07-25 23:40:06+00:00,"Remote workers' energy bills are rising. Should employers reimburse them? 

https://t.co/cy0XKJmqwG

 #employeewellbeing #EmployeeEngagement #remotework #edtech 
@MikeQuindazzi @Ronald_vanLoon @FrRonconi  @MCins_ https://t.co/7QhSqlfuwb",remote worker energy bill rising should employer reimburse them,Ottawa.  Toronto. Canada,0,US
109,1419440852712230912,2021-07-25 23:34:05+00:00,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",useful website remote tech job that programming,Atlanta,1,US
110,1419440673481269254,2021-07-25 23:33:23+00:00,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",useful website remote tech job that programming,WeaTheMoneyResides,1,None
111,1419439415420719106,2021-07-25 23:28:23+00:00,"RT @codecidedotnet: In a hybrid working world, city businesses can be the boardroom
#coffee #businesses #spaces #office #working #remotewor…",hybrid working world city business boardroom,"Carnegie, VIC, AU, 3163",1,None
112,1419438690133233664,2021-07-25 23:25:30+00:00,"RT @chulk90: Visit https://t.co/Y2GYlaHkXx to access HQ remote engineering opportunities, regardless of where you live or citizenship. 

#b…",visit access remote engineering opportunity regardless where live citizenship,Ex-NY’er in search of liberty,1,US
113,1419438591562985472,2021-07-25 23:25:06+00:00,"RT @collabsq: Building a sustainable post-COVID workplace
https://t.co/E18gZmK1qa
#WFH #returntowork #remotework #videoconferencing #videoc…",building sustainable post covid workplace,"Berlin, Germany",1,DE
114,1419438590501822465,2021-07-25 23:25:06+00:00,"5 Technology Trends Changing The Game For Small Businesses
#physical #small #investing #contactless #online #remotework
via https://t.co/hg6ECmi7ho
☛ https://t.co/h7vS1Rmh7s https://t.co/SbKSfhkFe7",technology trend changing game small business,"Chicago, IL",1,US
115,1419438394715738114,2021-07-25 23:24:19+00:00,"RT @chulk90: Visit https://t.co/Y2GYlaHkXx to access HQ remote engineering opportunities, regardless of where you live or citizenship. 

#b…",visit access remote engineering opportunity regardless where live citizenship,"Menlo Park, CA",1,US
116,1419438258509975554,2021-07-25 23:23:47+00:00,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",innovation ability change opportunity threat,"Chicago, IL",1,US
117,1419438236376735750,2021-07-25 23:23:42+00:00,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",limiting work focusing only gonna point doing high quality work,"Chicago, IL",0,US
118,1419437814312280065,2021-07-25 23:22:01+00:00,"👋 Jack Henry &amp;amp; Associates, Inc.® is hiring remotely for a Mac Platform Engineer.
    
    #RemoteJob #RemoteWork  #SystemAdministrator 
    Apply now! 👇
    https://t.co/fbXwCXXCVI",jack henry associate hiring remotely platform engineer apply,Worldwide,0,None
119,1419437081844125696,2021-07-25 23:19:06+00:00,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",innovation ability change opportunity threat,"Berlin, Germany",1,DE
120,1419437054191181824,2021-07-25 23:19:00+00:00,"The Secret to Working From Anywhere, According to Digital Nomads. (MSN) #RemoteWork https://t.co/pIuHFUmxLM https://t.co/GTekWLhsyX",secret working from anywhere according digital nomad,"Waterloo, Ontario Canada",0,US
121,1419437018996563968,2021-07-25 23:18:51+00:00,"RT @JABigBendFL: With hybrid working conditions becoming more common, we're experiencing new challenges. Discover the 9 mistakes leaders sh…",with hybrid working condition becoming more common experiencing challenge discover mistake leader,"Jacksonville, FL",0,US
122,1419436865791266816,2021-07-25 23:18:15+00:00,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",innovation ability change opportunity threat,USA|EUROPE|ASIA|GLOBAL✈️,1,US
123,1419436728574746629,2021-07-25 23:17:42+00:00,"Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #MondayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #MondayMotivation #HR #Digital https://t.co/bB8BpLDqaD",innovation ability change opportunity threat,Hamburg,1,IN
124,1419436575247593473,2021-07-25 23:17:06+00:00,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",identify your problem give your power energy solution,USA|EUROPE|ASIA|GLOBAL✈️,1,US
125,1419436433316610051,2021-07-25 23:16:32+00:00,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",limiting work focusing only gonna point doing high quality work,USA|EUROPE|ASIA|GLOBAL✈️,0,US
126,1419436075630661632,2021-07-25 23:15:06+00:00,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",limiting work focusing only gonna point doing high quality work,"Berlin, Germany",0,DE
127,1419436012292423680,2021-07-25 23:14:51+00:00,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",success small effort repeated,"South East Cork, Munster, ROI",1,US
128,1419435795857903617,2021-07-25 23:14:00+00:00,"Want to quit your #job to #traveltheworld? The https://t.co/8vdsimrkqj #gaytravelblog shares tips 👉 https://t.co/4WI567e1V6
-
@TravelBlogTips_ @BloggersTribe @hostelworld @CNNTravel 
#quityourjob #remotework #workfromanywhere #workfromhome #workplace https://t.co/BwjIbZAbNx",want quit your share tip,"New York, NY",0,US
129,1419435723153883138,2021-07-25 23:13:42+00:00,"Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #SundayMotivation #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #Quotes #Business #B2B #B2C #Success #Marketing #PositiveVibes #Careers #HR #SMM https://t.co/1g7yRva8tv",limiting work focusing only gonna point doing high quality work,Hamburg,0,IN
130,1419435472938545154,2021-07-25 23:12:43+00:00,"4-step strategy to build your brand on social media https://t.co/fX6oUj3983 

@WearablesExpert @InsurTrek @jeffbullas @TamaraMcCleary @sallyeaves @jblefevre60 @TheRudinGroup @guzmand 
#Branding #SocialMedia #Strategy #Insurance #Marketing #CustomerExperience #RemoteWork #AI https://t.co/iXyVuY32hV",step strategy build your brand social medium,Hamburg,1,IN
131,1419434598681960449,2021-07-25 23:09:14+00:00,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",identify your problem give your power energy solution,"Milano, Lombardia",1,US
132,1419434546441953282,2021-07-25 23:09:02+00:00,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",identify your problem give your power energy solution,"Chicago, IL",1,US
133,1419434386555035655,2021-07-25 23:08:24+00:00,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",identify your problem give your power energy solution,LON | NYC | HKG  | SYD | SIN,1,None
134,1419434291453480962,2021-07-25 23:08:01+00:00,"This week, organize your day to set aside time to for email responses, deep work, etc. Stick to the task allocated for that time to minimize #distractions. 
 #Productivity #Reminder #flexibleworking #schedules #WFH #remotework #organized",this week organize your aside time email response deep work stick task allocated that time minimize,"Dallas, TX",0,US
135,1419434211963031555,2021-07-25 23:07:42+00:00,"Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #MondayMorning #Success #Innovation #RemoteWork #Careers #Disruption #Marketing #Lifestyle #Strategy #DataScience #BigData https://t.co/AfQMhg73yW",identify your problem give your power energy solution,Hamburg,1,IN
136,1419433177509154819,2021-07-25 23:03:35+00:00,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,hiring again developer full,United States,1,US
137,1419432599123075076,2021-07-25 23:01:18+00:00,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,hiring again developer full,"Plant City, FL",1,US
138,1419432272525074436,2021-07-25 23:00:00+00:00,"Not knowing where work is taking place or if an employee can or should be traveling opens up organizations to unforeseen tax and immigration compliance risk. 

#TopiaCompass is the solution you need to securely and reliably manage #BusinessTravel and #RemoteWork compliance.",knowing where work taking place employee should traveling open organization unforeseen immigration compliance risk solution need securely reliably manage compliance,Global Offices,0,None
139,1419432084851118082,2021-07-25 22:59:15+00:00,We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,hiring again developer full,"Lithia, FL",1,US
140,1419432078626545667,2021-07-25 22:59:13+00:00,RT @debeshchoudhury: Work From Home or Anywhere https://t.co/aE94ngxB5V #WorkFromHome #WorkFromAnywhere #remotework,work from home anywhere,"Kolkata, West Bengal",1,None
141,1419431528904359938,2021-07-25 22:57:02+00:00,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",success small effort repeated,USA|EUROPE|ASIA|GLOBAL✈️,1,US
142,1419430738953392132,2021-07-25 22:53:54+00:00,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",success small effort repeated,"Chicago, IL",1,US
143,1419430538352398336,2021-07-25 22:53:06+00:00,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",success small effort repeated,"Berlin, Germany",1,DE
144,1419430505917947907,2021-07-25 22:52:59+00:00,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",success small effort repeated,LON | NYC | HKG  | SYD | SIN,1,None
