,tweets,user_location,tweet_posted_on,tweet_id
2023,Workplace Flexibility in a Post-COVID World - https://t.co/kV1d6ndpLU (via @WF_Institute) #RemoteWork #HR https://t.co/63H8RNPBxl,South Florida,Sat Jul 24 16:27:03 +0000 2021,1418970994862174216
2024,The New Workplace Paradigm: Taking a High Toll on Workers and Economies #economy #remotework #employment https://t.co/ADM5t0O2fx,"State College, PA",Sat Jul 24 16:26:57 +0000 2021,1418970972523221009
2025,"RT @SplendolinT: Razor is looking forward to expanding their team

Are you a Blockchain developer or you know someone fit enough got the se…",Nigeria,Sat Jul 24 16:24:38 +0000 2021,1418970388139237383
2026,"""If you are looking to scale your business, delegation and outsourcing are two concepts that you need to get used to quickly. Here's why you need to delegate in your organization to scale.""

#wfh #workfromhome #remotework

https://t.co/yZ0YooDrZa",United States,Sat Jul 24 16:22:35 +0000 2021,1418969872051154955
2027,"👋 Leadfeeder is hiring remotely for a Ruby on Rails Software Engineer.
    
    #RemoteJob #RemoteWork  #Jobtype: 
    Apply now! 👇
    https://t.co/AwoWxePBYC",Worldwide,Sat Jul 24 16:22:01 +0000 2021,1418969729990025216
2028,"#RemoteWork is 'here to stay' — even with a vaccine, says former IBM CEO. (CNBC)  https://t.co/00Ktcz6dud https://t.co/mk1Mx9M3my","Waterloo, Ontario Canada",Sat Jul 24 16:19:00 +0000 2021,1418968969772355587
2029,RT @iamremotee: Celebrate me #remotework https://t.co/eGuiBZGTYJ,Somewhere,Sat Jul 24 16:18:17 +0000 2021,1418968790973534208
2030,RT @hrbartender: Workplace Flexibility in a Post-COVID World - https://t.co/7RVKkrbaxm (via @WF_Institute) #RemoteWork #HR https://t.co/Su4…,"Berlin, Germany",Sat Jul 24 16:17:07 +0000 2021,1418968495216340999
2031,Workplace Flexibility in a Post-COVID World - https://t.co/7RVKkrbaxm (via @WF_Institute) #RemoteWork #HR https://t.co/Su4cmsIbLv,"Gainesville, FL",Sat Jul 24 16:17:02 +0000 2021,1418968476429996037
2032,Workplace Flexibility in a Post-COVID World - https://t.co/3PX749AhaJ (via @WF_Institute) #RemoteWork #HR https://t.co/WuZ8rD3CdK,south florida,Sat Jul 24 16:13:06 +0000 2021,1418967486565949448
2033,RT @PM_Results: We think employee engagement software is especially important for remote work.  We really like Nailted  https://t.co/RImJCY…,"Berlin, Germany",Sat Jul 24 16:11:06 +0000 2021,1418966984591609862
2034,We think employee engagement software is especially important for remote work.  We really like Nailted  https://t.co/RImJCYAp5V #remotework #wfh  #hr #workplaceculture #business #employeerecognition #employeeretention #management #engagement #employeeengagement #workplace https://t.co/jeAWl1oUDe,Surrey UK,Sat Jul 24 16:10:53 +0000 2021,1418966927653933064
2035,RT @Wharton: Accelerated #digitaltransformation &amp; the shift to #remotework have widened the gap between the skills workers currently have &amp;…,"Bogotá, D.C., Colombia",Sat Jul 24 16:08:57 +0000 2021,1418966440070242306
2036,Is your current system leveraging #AI for your #Claims team benefit? @Expeflow's document intelligence populates your team's letters and forms quickly and accurately.  Help make your teams #RemoteWork easier with @Expeflow! https://t.co/Gmf33TKEDg  https://t.co/YwafOvOtEh,"Waterloo, Ontario Canada",Sat Jul 24 16:07:00 +0000 2021,1418965949986738184
2037,"What would you add to this list?  🤔

To dive deeper visit PaymentClub's Blog: https://t.co/G7KmqRqJgi

#backtotheoffice #backintheoffice #backtonormal #flexwork #workfromhome #workremote #remotework #businessowners #mindset #entrepreneur #paymentclub #jointheclub https://t.co/vk5Ygq3VbY",United States,Sat Jul 24 16:01:02 +0000 2021,1418964450808410116
2038,"Working from Home Pro Tip: Striking a Balance
If you’re dreading a future without elastic waistbands, don’t despair—dressing for increased productivity doesn’t mean you have to sacrifice comfort. 
https://t.co/82eTdKRQhb
#wfh #workfromhome #workingfromhome #remotework #career https://t.co/3c7VzIGUmJ","Kalamazoo and Battle Creek, MI",Sat Jul 24 16:00:16 +0000 2021,1418964255785750533
2039,"What can you do to keep your talent? Our InsideOut Community met to share ideas that can help retain your staff during this Turnover Tsunami. @aquent @vitamintalent

#VitaminTBlog #InsideOut #talent #StaffRetention #Turnover #RemoteWork #WFH #Turnover https://t.co/hnH8ZKdP71",DC,Sat Jul 24 16:00:04 +0000 2021,1418964205949095940
2040,"Remote work is taking the lead 🌎👇🏽

Clevertech - Sr Android Developer

https://t.co/VzfgPbrOEU

#remotework #remote #mobile #dev #mobile #android #java #kotlin #digitalnomad","Amsterdam, The Netherlands",Sat Jul 24 16:00:02 +0000 2021,1418964195777859592
2041,"You wanna become a digital nomad? 🏖 👍

IFTTT - iOS Engineer #remotework

https://t.co/cUpxs0cqEi

#remotework #remote #mobile #dev #exec #engineer #backend #digitalnomad #fullstack #architecture #senior #ios","Amsterdam, The Netherlands",Sat Jul 24 16:00:01 +0000 2021,1418964194108510213
2042,"https://t.co/qH2d871jVR Developer
from SoftSol INC
#.NET #remotework
https://t.co/XSQk7s18Qc",Canada CA,Mon Jul 26 04:00:16 +0000 2021,1419507837655523331
2043,"What's the best way for employees to make hybrid work work well? Explore ways to identify the tasks that are best performed onsite or by #RemoteWork in @HarvardBiz, via @David_Green_UK. https://t.co/26T7Wnfvi7 #FutureOfWork https://t.co/yZuM9UFyya",Worldwide,Mon Jul 26 04:00:10 +0000 2021,1419507815081783301
2044,"As we create new models of #collaboration, we have to think about not just #technology, but of changing social needs, economic opportunities, and purposeful possibilities. 👉🏽 https://t.co/8HXYjms7zZ

#remotework #futureofwork #workplace #workplaceexperience @joinlane @Since21XX",Global,Mon Jul 26 03:58:00 +0000 2021,1419507267821518856
2045,"RT @dnaRtests: Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUnive…",Jammu And Kashmir,Mon Jul 26 03:43:00 +0000 2021,1419503491010244610
2046,"RT @dnaRtests: Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUnive…",Prague,Mon Jul 26 03:42:58 +0000 2021,1419503485876326402
2047,"RT @dnaRtests: Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUnive…",Earth,Mon Jul 26 03:42:57 +0000 2021,1419503482483187713
2048,"RT @dnaRtests: Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUnive…",Kenya,Mon Jul 26 03:42:50 +0000 2021,1419503451046912006
2049,"It is obvious that everyone loves working from home for the comfort and the perks. So, what is your preference and why? Share your thoughts using #thingsup in the comments below.
.
.
#thingsup #iobot #iotsensor #iotplatform #tracking #iotsupplychain #wfh #remotework #perksofwfh https://t.co/34X1Ai2PkO",India,Mon Jul 26 03:30:12 +0000 2021,1419500272926273539
2050,"With the voice-enabled #MiHCM mobile app, you can now check out from work with a smile. 
For more details visit https://t.co/qEzCMSBcMi or download the app from the Google Play Store or Apple App Store. 
#digitaltransformation #checkleave #voicetechnology #wfh #remotework https://t.co/gLkDh6vZo8",Sri Lanka,Mon Jul 26 03:30:00 +0000 2021,1419500221332168704
2051,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…","Grand Blanc, MI",Mon Jul 26 03:29:49 +0000 2021,1419500174297153537
2052,"7 inconvenient truths about the hybrid work trend
#digital #nomads #pandemic #latest #hybrid #remotework
via https://t.co/6X1ikHDBJB
☛ https://t.co/RF1FtpwBs5 https://t.co/7XwittPoEV","Chicago, IL",Mon Jul 26 03:26:07 +0000 2021,1419499245598543878
2053,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 03:22:06 +0000 2021,1419498231461945345
2054,"👋 Benzinga is hiring remotely for a Copy Editor- OVERNIGHT Desk.
    
    #RemoteJob #RemoteWork  #Writing 
    Apply now! 👇
    https://t.co/RR6UgAb7wX",Worldwide,Mon Jul 26 03:22:01 +0000 2021,1419498213279768577
2055,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 03:21:55 +0000 2021,1419498188579368961
2056,RT @jamesvgingerich: The Biggest Work From Home Mistakes: Harvard Business School Remote Expert. (NBC New York) #RemoteWork #FutureOfWork h…,Ottawa Canada,Mon Jul 26 03:21:45 +0000 2021,1419498145545953283
2057,"RT @dnaRtests: Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUnive…",World,Mon Jul 26 03:20:17 +0000 2021,1419497775281094656
2058,"RT @dnaRtests: Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUnive…",twitter,Mon Jul 26 03:20:03 +0000 2021,1419497719266091011
2059,"Great speaker! Highly recommend!
$19.57
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUniverse #SwiftLang #remotework #ReactNative #Kotlin #FrontEndLove #NodeJs #Linux #twitch #twitchstreamer #twitchtv #Arrowverse #gamers
https://t.co/nIQfVtYZbo",🇺🇸 M.4.G.4.🇺🇸  IFB4P 🦅 🏈,Mon Jul 26 03:20:01 +0000 2021,1419497707429896199
2060,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Berlin, Germany",Mon Jul 26 03:19:07 +0000 2021,1419497481050677251
2061,The Biggest Work From Home Mistakes: Harvard Business School Remote Expert. (NBC New York) #RemoteWork #FutureOfWork https://t.co/XWQRXDDqYR https://t.co/0f3lM3R0nx,"Waterloo, Ontario Canada",Mon Jul 26 03:19:00 +0000 2021,1419497452059566081
2062,"Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #MondayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #MondayMotivation #HR #Digital https://t.co/mZJYHqyY27",Hamburg,Mon Jul 26 03:17:42 +0000 2021,1419497127412109320
2063,RT @LuigiIacobellis: Want to learn how to email a channel in #MicrosoftTeams ? Check out this tutorial!   https://t.co/B9hZRnxhqg #Microsof…,Sarrbrüken,Mon Jul 26 03:15:58 +0000 2021,1419496690583842817
2064,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…","Berlin, Germany",Mon Jul 26 03:15:07 +0000 2021,1419496474078031872
2065,"Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #SundayMotivation #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #Quotes #Business #B2B #B2C #Success #Marketing #PositiveVibes #Careers #HR #SMM https://t.co/k2uOW1pcVn",Hamburg,Mon Jul 26 03:13:44 +0000 2021,1419496126093406215
2066,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 03:11:55 +0000 2021,1419495672667987974
2067,"Deia is set high in the Tramuntana hills overlooking the glittering ocean. Known for its thriving arts and music community, 
Is anyone there who have visited to this village and  can share his/her experience with us?
Lets explore. Lets #GoGoPlaces 
#digitalnomads #remotework https://t.co/MOaUBQSA9S","Berlin, Germany",Mon Jul 26 03:10:03 +0000 2021,1419495200376905728
2068,"Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #MondayMorning #Success #Innovation #RemoteWork #Careers #Disruption #Marketing #Lifestyle #Strategy #DataScience #BigData https://t.co/3LSFqKunUs",Hamburg,Mon Jul 26 03:07:42 +0000 2021,1419494609886003206
2069,"RT @CruiseHabit: We sometimes work remotely from #cruise ships.  There are considerations though.  https://t.co/tbKwFjtdO0
#digitalnomad #r…","Fort Lauderdale, FL",Mon Jul 26 03:03:12 +0000 2021,1419493476568342530
2070,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 03:01:56 +0000 2021,1419493157528428544
2071,"When your morning standup ends before the scheduled time.

#zoneitsolutions #WFH #remotework #morningstandup https://t.co/LxTjff05dM",Melbourne,Mon Jul 26 03:00:18 +0000 2021,1419492747761815552
2072,Want to learn how to email a channel in #MicrosoftTeams ? Check out this tutorial!   https://t.co/B9hZRnxhqg #Microsoft #Microsoft365 #Office365 #MSFT #MSTeams #Remotework #MicrosoftEDU #YouTube #Howto #Tutorials #SharePoint #SharePointOnline #email,"Toronto, Ontario, Canada",Mon Jul 26 03:00:03 +0000 2021,1419492685690327045
2073,"Online ESL Teacher for Antoree
from ANTOREE INTERNATIONAL PTE. LTD
#Teaching #remotework
https://t.co/mDqjvqaZDl",United Kingdom UK GB,Mon Jul 26 02:58:15 +0000 2021,1419492233145995267
2074,"RT @quaversal: Did your latest project get funded, or are you just trying to keep things going?
Schedule your #strategy call, and #BeBetter…",Internet,Mon Jul 26 02:57:50 +0000 2021,1419492125859729412
2075,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",New Jersey,Mon Jul 26 02:54:55 +0000 2021,1419491392481542151
2076,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…","Berlin, Germany",Mon Jul 26 02:53:06 +0000 2021,1419490934736232448
2077,"Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #SundayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #HR #Banking #MondayMorning #MondayMotivation https://t.co/R9SdJE7YPX",Hamburg,Mon Jul 26 02:52:42 +0000 2021,1419490834731372546
2078,"Here Are The Best Games You Can Play On Zoom and How to Play Them
#game #party #friends #apps #zoom #remotework
via https://t.co/h879XdvPCg
☛ https://t.co/iNylBG9Hhc https://t.co/lCd4qLe4fU","Chicago, IL",Mon Jul 26 02:38:14 +0000 2021,1419487192024506372
2079,"Trying to move the debate about remote work away from personal preference and ableism and into looking at the real, quantifiable benefits.   #wfh #remotework  https://t.co/0x94mtRdQG","Portland, OR",Mon Jul 26 02:22:29 +0000 2021,1419483230877614080
2080,"👋 Cameo is hiring remotely for a Senior IT and Finance Manager.
    
    #RemoteJob #RemoteWork  #Finance 
    Apply now! 👇
    https://t.co/W2UZxXcgrs",Worldwide,Mon Jul 26 02:22:03 +0000 2021,1419483120894717958
2081,"👍 Featured opportunity:

💼 Crypto Content Writer at
🏛️ EVERSE  @Eversecapital 
🌍 Remote

Apply now,
    or share with your friends! 👇

#CryptoJobs #TechJobs #HiringNow #RemoteJobs #RemoteWork
https://t.co/Rk7giS09P5",Turn 🔔 Notifications ON ,Mon Jul 26 02:19:22 +0000 2021,1419482446425436161
2082,Shifting focus: Why decentralized workspaces are emerging as the #NewNormal. (People Matters) #RemoteWork https://t.co/kXuTXkA7hx https://t.co/L2eU8IBm5l,"Waterloo, Ontario Canada",Mon Jul 26 02:19:00 +0000 2021,1419482352636633094
2083,"Top 10 Remote Jobs For New Grads And Those With Minimal Work Experience - Forbes
#working #skills #transferable #says #search #remotework
via https://t.co/YRaqa28ATf
☛ https://t.co/a77Fzp04XR https://t.co/0AQWO7nCLQ","Chicago, IL",Mon Jul 26 02:16:08 +0000 2021,1419481632814387207
2084,"As many of found since #COVID changed everything, #RemoteWork has it's challenges and it can exacerbate existing issues on teams. That's where our Team Diagnostic Assessment™ comes in. Learn more and improve #TeamPerformance today at https://t.co/LuaXZcajda https://t.co/3gnKcPl78f",Worldwide,Mon Jul 26 02:12:22 +0000 2021,1419480684255666180
2085,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",Global,Mon Jul 26 02:10:31 +0000 2021,1419480217438068739
2086,"Call Center Remote/Field Technician
from H&amp;R Block
#Chat #remotework
https://t.co/UpR31YxVjN",Canada CA,Mon Jul 26 02:10:16 +0000 2021,1419480155383287809
2087,"The #FutureOfWork looks hybrid. Gain insights into the risks and #benefits of hybrid working models and how #leadership can encourage collaboration, regardless of where employees work in @FinancialTimes, via @psb_dc. #RemoteWork https://t.co/P3LWWPTE0m https://t.co/1yvo3ohD5I",Manila,Mon Jul 26 02:01:01 +0000 2021,1419477829897494529
